user_id,content_id,age,gender,country,account_age_months,subscription_type,monthly_fee,payment_method,primary_device,devices_used,favorite_genre,avg_watch_time_minutes,watch_sessions_per_week,binge_watch_sessions,completion_rate,rating_given,content_interactions,recommendation_click_rate,days_since_last_login,churned,title,type,genre,language,country_production,release_year,duration_minutes,imdb_rating,popularity_score,total_views,avg_completion_rate,age_rating,engagement_score,churn_impact_score,age_group,watch_time_group,completion_group,sessions_group,churn_label
U127281,C41618,64,Other,France,51,Premium,15.99,Credit Card,Laptop,1,Horror,34,17,7,31,4.6,6,80,21,No,Secret Love,Series,Sci-Fi,French,Spain,2023,71,6.2,77.51,8461088,0.91,16+,85.60400000000001,0.01,60+,30-60,Bajo,Muy alto,Activo
U113502,C1893,23,Female,Brazil,8,Standard,7.99,Debit Card,Tablet,2,Sci-Fi,185,1,13,82,2.5,35,95,3,No,Game Dark,Movie,Thriller,English,Germany,2016,149,6.5,36.91,2264368,0.38,18+,37.564,0.62,18-25,180+,Alto,Bajo,Activo
U143854,C46894,63,Female,Germany,19,Basic,15.99,UPI,Smart TV,3,Drama,51,3,14,35,4.8,23,46,25,Yes,Game Dark,Movie,Documentary,German,Germany,2021,118,6.9,28.8,2516448,0.45,PG,38.52,0.46,60+,30-60,Bajo,Medio,Inactivo
U107136,C5141,57,Female,India,8,Basic,12.99,PayPal,Smart TV,3,Documentary,15,15,14,87,4.0,45,83,43,No,Love Love,Movie,Horror,Spanish,USA,2002,144,7.1,59.71,3078002,0.66,PG,63.484,0.33,46-60,<30,Alto,Muy alto,Activo
U106898,C43875,50,Male,Brazil,7,Premium,12.99,UPI,Mobile,3,Drama,189,3,11,51,4.0,34,91,20,No,Night Life,Series,Romance,Spanish,France,1997,145,5.6,86.95,6838396,0.46,16+,62.38,0.54,46-60,180+,Medio,Medio,Activo
U130196,C1026,19,Female,Australia,19,Basic,7.99,UPI,Mobile,3,Romance,22,3,5,98,4.3,8,15,15,No,Secret Game,Movie,Documentary,Spanish,Spain,1996,120,7.3,95.99,9869918,0.67,18+,78.596,0.36,18-25,<30,Muy alto,Medio,Activo
U141875,C25892,40,Male,USA,58,Basic,12.99,UPI,Mobile,2,Thriller,297,14,9,61,4.3,13,77,5,No,Dark Dark,Movie,Romance,French,Germany,2020,118,6.5,21.03,7364321,0.86,16+,60.012,0.14,36-45,180+,Medio,Muy alto,Activo
U119680,C9970,56,Male,Brazil,39,Premium,7.99,UPI,Laptop,3,Action,35,17,8,79,3.7,41,28,55,No,Love Love,Series,Sci-Fi,Korean,Japan,1998,178,7.9,56.28,9004328,0.9,PG-13,76.512,0.12,46-60,30-60,Alto,Muy alto,Activo
U121932,C6341,60,Female,India,19,Premium,7.99,PayPal,Tablet,1,Documentary,226,9,14,73,4.7,7,82,29,No,Last Last,Series,Action,Spanish,Germany,2004,129,7.5,23.55,7602788,0.48,PG,38.22,0.48,46-60,180+,Medio,Alto,Activo
U121575,C13258,57,Male,UK,2,Basic,15.99,UPI,Smart TV,3,Comedy,134,2,7,74,3.7,45,52,38,No,Game Last,Movie,Drama,English,France,2005,130,6.6,31.42,867155,0.54,PG-13,44.968,0.55,46-60,120-180,Medio,Bajo,Activo
U144109,C46756,61,Female,Japan,40,Basic,15.99,Credit Card,Tablet,1,Horror,179,15,13,51,4.1,29,30,46,Yes,Life Night,Movie,Sci-Fi,Korean,Japan,2022,178,5.1,53.09,4627990,0.77,PG,67.436,0.24,60+,120-180,Medio,Muy alto,Inactivo
U116607,C33999,57,Other,UK,49,Premium,7.99,UPI,Mobile,3,Thriller,295,10,2,40,4.4,24,73,59,No,Last Night,Series,Drama,English,Germany,2017,149,6.1,2.22,7798753,0.85,PG,51.888,0.14,46-60,180+,Bajo,Alto,Activo
U137012,C19321,28,Other,Spain,11,Standard,7.99,Credit Card,Smart TV,1,Comedy,49,17,9,81,4.7,45,40,12,No,Dark Game,Series,Comedy,Spanish,France,2018,166,7.3,70.23,2917604,0.86,16+,79.69200000000001,0.12,26-35,30-60,Alto,Muy alto,Activo
U130896,C47786,62,Other,Japan,43,Basic,15.99,UPI,Laptop,3,Thriller,57,9,11,61,3.9,4,25,56,Yes,Last Game,Series,Documentary,English,USA,1995,94,6.3,31.73,3214277,0.41,PG-13,37.292,0.56,60+,30-60,Medio,Alto,Inactivo
U148496,C20095,58,Male,France,1,Basic,15.99,PayPal,Laptop,2,Horror,262,13,0,65,3.8,17,65,57,No,Secret Love,Series,Action,English,USA,2016,161,5.6,97.41,6090297,0.85,PG-13,89.964,0.19,46-60,180+,Medio,Muy alto,Activo
U123311,C46129,40,Female,UK,18,Premium,7.99,UPI,Mobile,1,Romance,132,19,5,99,4.5,28,69,37,No,Dark Secret,Movie,Comedy,Korean,France,2012,82,7.6,14.92,9835579,0.55,PG,38.968,0.47,36-45,120-180,Muy alto,Muy alto,Activo
U134250,C16710,53,Female,Australia,46,Standard,12.99,Credit Card,Smart TV,2,Drama,23,14,1,63,1.1,43,95,23,No,World Night,Movie,Romance,Spanish,South Korea,2024,101,5.4,4.44,597662,0.69,PG-13,43.176,0.33,46-60,<30,Medio,Muy alto,Activo
U134672,C20597,54,Female,Brazil,59,Premium,15.99,Debit Card,Mobile,1,Romance,167,13,10,83,4.6,25,11,13,No,Love Dark,Series,Documentary,Korean,Germany,2004,145,7.2,43.81,2106266,0.76,PG,63.124,0.24,46-60,120-180,Alto,Muy alto,Activo
U140437,C18099,55,Male,Australia,54,Premium,7.99,PayPal,Mobile,3,Thriller,182,6,10,98,2.7,47,79,31,No,Love Life,Series,Romance,Spanish,Spain,1998,96,5.1,30.91,9292240,0.6,18+,48.364,0.46,46-60,180+,Muy alto,Alto,Activo
U144237,C3960,32,Male,UK,28,Basic,15.99,Credit Card,Smart TV,3,Comedy,115,6,7,79,3.5,42,9,39,No,Dark Love,Movie,Comedy,Japanese,France,2003,130,5.9,58.06,9943722,0.46,PG,50.824,0.59,26-35,60-120,Alto,Alto,Activo
U100687,C8966,41,Female,India,43,Standard,15.99,UPI,Tablet,2,Drama,18,10,11,72,2.6,40,29,51,No,Life Secret,Series,Comedy,English,Japan,1995,144,6.2,4.19,7643657,0.78,PG-13,48.476,0.25,36-45,<30,Medio,Alto,Activo
U129645,C13582,25,Female,France,22,Basic,15.99,Debit Card,Laptop,1,Comedy,105,12,6,88,1.7,8,56,26,Yes,World Life,Movie,Romance,Korean,Germany,2004,92,6.1,14.5,1425197,0.53,PG,37.59999999999999,0.49,18-25,60-120,Alto,Muy alto,Inactivo
U144493,C49332,53,Male,Germany,26,Premium,15.99,UPI,Smart TV,1,Thriller,263,7,0,36,3.4,49,81,45,No,Last Game,Movie,Documentary,Spanish,Spain,1997,123,5.5,34.59,2626664,0.82,16+,63.036,0.15,46-60,180+,Bajo,Alto,Activo
U112163,C12357,26,Female,Spain,4,Standard,12.99,UPI,Mobile,2,Drama,238,5,13,30,2.8,26,48,38,No,World Secret,Series,Romance,German,France,2018,149,7.7,8.59,7433766,0.51,PG,34.036,0.52,26-35,180+,Bajo,Medio,Activo
U139854,C43656,23,Male,USA,30,Basic,12.99,Debit Card,Smart TV,2,Documentary,15,9,10,96,2.8,2,14,20,No,Secret Night,Series,Comedy,English,Japan,2006,117,6.0,21.43,2952848,0.82,PG,57.772,0.19,18-25,<30,Muy alto,Alto,Activo
U135247,C46481,61,Female,France,5,Standard,7.99,Credit Card,Mobile,2,Comedy,272,6,12,59,2.5,41,29,16,No,Life World,Series,Drama,French,South Korea,1998,126,7.4,13.97,8709594,0.79,PG,52.988,0.16,60+,180+,Medio,Alto,Activo
U103251,C47893,50,Male,Brazil,47,Standard,7.99,UPI,Laptop,3,Drama,257,2,11,98,2.0,20,21,54,No,Night Night,Movie,Sci-Fi,English,USA,2022,130,5.3,90.36,8786745,0.75,PG,81.144,0.22,46-60,180+,Muy alto,Bajo,Activo
U134305,C32843,27,Female,France,38,Premium,7.99,Debit Card,Tablet,2,Documentary,75,16,3,31,3.4,49,88,48,No,World Night,Series,Documentary,Korean,Germany,2021,75,4.5,67.96,6601806,0.51,PG,57.78399999999999,0.53,26-35,60-120,Bajo,Muy alto,Activo
U140948,C35278,45,Female,USA,5,Premium,7.99,UPI,Smart TV,3,Comedy,61,2,9,98,4.1,38,11,16,No,Last Secret,Series,Sci-Fi,Japanese,USA,2005,107,6.7,40.45,9886287,0.35,18+,37.18000000000001,0.62,36-45,60-120,Muy alto,Bajo,Activo
U131239,C8931,43,Other,India,21,Basic,12.99,PayPal,Tablet,2,Comedy,128,1,3,38,2.6,15,82,53,No,Last Life,Series,Thriller,German,Japan,2005,127,5.7,93.11,6721117,0.92,16+,92.44399999999999,0.09,36-45,120-180,Bajo,Bajo,Activo
U120833,C23136,26,Male,USA,46,Standard,15.99,Debit Card,Smart TV,3,Horror,237,7,13,58,4.9,21,57,20,No,Night Night,Movie,Action,Korean,South Korea,2001,171,6.7,39.39,8556764,0.66,18+,55.356,0.3,26-35,180+,Medio,Alto,Activo
U135549,C18964,57,Female,Japan,30,Basic,12.99,UPI,Tablet,1,Drama,153,16,5,59,4.0,22,80,45,No,Love Life,Movie,Horror,German,Japan,2020,82,7.2,91.26,8003708,0.76,PG-13,82.10400000000001,0.32,46-60,120-180,Medio,Muy alto,Activo
U110102,C48336,57,Male,France,14,Premium,15.99,UPI,Smart TV,3,Documentary,150,6,0,56,1.5,28,1,30,No,Secret Life,Movie,Action,French,Spain,2014,105,5.1,7.48,7998202,0.36,18+,24.592,0.7,46-60,120-180,Medio,Alto,Activo
U113796,C35857,37,Other,Germany,19,Basic,7.99,Credit Card,Mobile,3,Drama,26,3,10,57,1.1,16,45,47,No,Night Life,Movie,Drama,Spanish,South Korea,2012,134,6.4,2.48,6552852,0.92,18+,56.19199999999999,0.07,36-45,<30,Medio,Medio,Activo
U106670,C37071,59,Female,Spain,44,Premium,15.99,Debit Card,Smart TV,1,Documentary,200,15,13,64,4.2,45,86,29,No,Last Night,Movie,Sci-Fi,Korean,South Korea,1995,118,6.7,6.12,8993245,0.44,PG-13,28.848,0.6,46-60,180+,Medio,Muy alto,Activo
U145931,C46500,63,Other,Australia,19,Standard,12.99,Debit Card,Laptop,1,Drama,50,18,11,76,1.2,9,10,57,No,Night Night,Movie,Thriller,Japanese,France,2021,100,7.7,17.43,3914902,0.43,PG-13,32.772,0.58,60+,30-60,Alto,Muy alto,Activo
U112440,C44110,59,Other,Brazil,26,Basic,12.99,UPI,Smart TV,3,Drama,181,6,12,97,3.9,8,67,58,No,Game Night,Series,Thriller,Japanese,Germany,2005,178,5.6,35.02,4418108,0.97,16+,72.208,0.02,46-60,180+,Muy alto,Alto,Activo
U125736,C32876,32,Male,Japan,56,Standard,12.99,PayPal,Tablet,1,Comedy,115,3,1,67,3.5,46,53,44,No,Secret Last,Movie,Documentary,Japanese,Germany,2016,146,5.9,68.56,7034331,0.44,PG-13,53.824,0.66,26-35,60-120,Medio,Medio,Activo
U100239,C27240,36,Male,Japan,27,Premium,15.99,Credit Card,Smart TV,2,Sci-Fi,18,19,6,47,2.3,22,45,15,No,Dark Secret,Movie,Romance,English,Germany,2007,99,6.4,80.7,1158154,0.46,PG,59.88,0.47,36-45,<30,Bajo,Muy alto,Activo
U129939,C2866,35,Other,USA,22,Basic,7.99,UPI,Tablet,3,Thriller,249,17,13,48,1.2,46,25,22,No,Last Game,Series,Thriller,German,South Korea,1998,122,5.2,29.05,8193067,0.95,18+,68.62,0.06,26-35,180+,Bajo,Muy alto,Activo
U144530,C1618,23,Other,UK,50,Basic,7.99,PayPal,Smart TV,1,Action,15,2,13,55,2.6,31,52,6,No,Night Night,Series,Comedy,English,Germany,2018,79,5.7,4.79,8171796,0.72,PG,45.11599999999999,0.27,18-25,<30,Medio,Bajo,Activo
U140909,C15726,48,Other,France,57,Standard,7.99,Debit Card,Mobile,2,Action,105,18,4,40,4.1,33,83,28,No,Night Love,Movie,Horror,Spanish,Spain,2011,153,5.7,27.49,726899,0.85,PG-13,61.996,0.15,46-60,60-120,Bajo,Muy alto,Activo
U109756,C16765,31,Other,USA,10,Basic,7.99,PayPal,Tablet,3,Romance,206,15,5,34,3.3,20,7,22,No,Love Last,Movie,Horror,French,South Korea,2008,84,7.5,89.32,3519951,0.52,16+,66.928,0.5,26-35,180+,Bajo,Muy alto,Activo
U130097,C43631,38,Female,Canada,44,Standard,7.99,UPI,Laptop,1,Drama,248,2,1,45,2.7,6,81,16,No,Last Secret,Movie,Romance,German,South Korea,2003,155,4.9,41.79,4218875,0.69,PG-13,58.116,0.35,36-45,180+,Bajo,Bajo,Activo
U115193,C39453,64,Female,France,45,Premium,12.99,Debit Card,Mobile,2,Sci-Fi,156,11,9,41,3.3,34,88,19,No,World Life,Movie,Thriller,Spanish,Germany,1997,122,5.6,28.03,8910071,0.64,16+,49.612,0.39,60+,120-180,Bajo,Muy alto,Activo
U112636,C36613,43,Male,Spain,34,Basic,15.99,Credit Card,Smart TV,3,Horror,93,4,10,90,1.3,43,59,56,No,Life Last,Movie,Horror,Spanish,Germany,2022,164,6.3,17.36,9700584,0.64,PG-13,45.344,0.37,36-45,60-120,Alto,Medio,Activo
U129957,C40669,30,Male,Spain,34,Premium,7.99,UPI,Laptop,2,Documentary,299,1,2,43,3.8,17,73,7,No,World Game,Series,Thriller,French,Japan,2014,116,7.3,67.85,9190720,0.82,PG,76.34,0.16,26-35,180+,Bajo,Bajo,Activo
U123032,C4049,57,Female,France,34,Premium,7.99,UPI,Smart TV,3,Documentary,199,7,5,69,4.1,47,69,43,No,Game Love,Movie,Horror,German,Japan,2006,73,8.1,80.1,5051003,0.45,18+,59.04,0.54,46-60,180+,Medio,Alto,Activo
U139910,C27217,30,Other,Japan,41,Standard,12.99,Credit Card,Smart TV,1,Thriller,171,12,3,48,4.5,20,2,47,Yes,Game Life,Movie,Romance,German,France,2024,79,6.8,46.06,8755959,0.34,16+,38.824,0.61,26-35,120-180,Bajo,Muy alto,Inactivo
U124453,C17603,31,Male,India,8,Standard,7.99,Credit Card,Smart TV,2,Romance,155,13,8,58,1.5,10,12,48,No,Night Last,Movie,Action,Korean,Germany,2016,71,6.6,37.59,783230,0.37,16+,37.236,0.58,26-35,120-180,Medio,Muy alto,Activo
U111606,C28419,55,Male,Germany,55,Basic,12.99,UPI,Smart TV,1,Romance,146,1,14,45,1.6,24,25,59,No,World Game,Series,Sci-Fi,French,Spain,2011,171,6.7,31.3,7914358,0.89,PG-13,65.92,0.13,46-60,120-180,Bajo,Bajo,Activo
U123210,C7649,50,Female,UK,35,Standard,12.99,Credit Card,Smart TV,3,Comedy,50,1,6,98,1.2,43,80,37,No,Game World,Series,Comedy,Japanese,USA,2022,178,4.7,94.57,3934148,0.95,PG-13,94.828,0.09,46-60,30-60,Muy alto,Bajo,Activo
U143195,C46227,60,Other,UK,3,Basic,12.99,UPI,Laptop,3,Action,273,17,14,80,3.6,22,23,49,Yes,Game Love,Series,Drama,Japanese,Spain,1999,125,8.2,43.42,9099538,0.45,16+,44.368,0.62,46-60,180+,Alto,Muy alto,Inactivo
U141812,C33230,45,Other,France,56,Basic,15.99,UPI,Smart TV,2,Romance,197,8,0,80,2.1,3,15,0,No,Life Secret,Movie,Documentary,German,Germany,2014,163,7.5,3.45,1081070,0.97,18+,59.58,0.15,36-45,180+,Alto,Alto,Activo
U107499,C9923,57,Female,Brazil,1,Premium,12.99,Debit Card,Smart TV,2,Drama,81,5,1,76,2.0,30,94,40,No,Life Love,Series,Thriller,English,Japan,2017,175,8.8,41.46,4092141,0.68,PG-13,57.384,0.36,46-60,60-120,Alto,Medio,Activo
U112507,C21123,59,Female,Japan,23,Premium,7.99,PayPal,Mobile,1,Comedy,249,15,10,58,3.0,23,92,54,No,World Night,Movie,Comedy,German,France,2016,113,6.3,45.57,2016619,0.41,18+,42.828,0.66,46-60,180+,Medio,Muy alto,Activo
U104312,C21491,64,Other,India,46,Premium,15.99,Credit Card,Laptop,2,Comedy,162,7,9,75,1.2,37,10,0,No,Life Last,Movie,Thriller,Spanish,South Korea,2005,139,6.4,71.75,2387136,0.69,16+,70.1,0.24,60+,120-180,Medio,Alto,Activo
U131353,C26019,53,Other,Brazil,9,Premium,12.99,Debit Card,Tablet,2,Action,87,3,11,60,3.3,41,85,5,Yes,Life Last,Movie,Action,Korean,USA,2000,79,5.2,51.32,3913989,0.8,18+,68.528,0.18,46-60,60-120,Medio,Medio,Inactivo
U122561,C48550,63,Other,Spain,54,Premium,7.99,Debit Card,Tablet,3,Thriller,208,2,9,61,4.0,36,5,28,No,Love Game,Movie,Sci-Fi,French,Germany,2011,114,7.4,75.09,3308307,0.34,PG-13,50.436,0.57,60+,180+,Medio,Bajo,Activo
U103172,C6863,37,Male,USA,55,Basic,15.99,UPI,Smart TV,2,Sci-Fi,158,5,4,68,1.7,42,39,13,No,Dark Game,Series,Documentary,Japanese,Japan,2011,70,6.6,39.79,171136,0.89,16+,69.316,0.17,36-45,120-180,Medio,Medio,Activo
U109605,C2996,31,Other,Japan,6,Basic,12.99,Debit Card,Smart TV,3,Documentary,253,17,5,57,1.9,40,71,20,No,World World,Series,Comedy,German,Germany,2004,130,7.8,74.4,4516799,0.72,PG-13,72.96000000000001,0.27,26-35,180+,Medio,Muy alto,Activo
U114261,C26232,26,Other,Brazil,32,Standard,15.99,PayPal,Mobile,1,Comedy,258,19,4,55,2.5,17,52,23,Yes,Dark Last,Series,Thriller,French,Japan,2019,138,6.8,87.67,6183251,0.7,16+,77.06800000000001,0.36,26-35,180+,Medio,Muy alto,Inactivo
U149733,C49738,49,Female,Brazil,32,Premium,7.99,UPI,Mobile,1,Thriller,231,10,1,38,2.7,48,15,52,No,World Game,Series,Documentary,French,Germany,2017,142,5.6,50.59,7033286,0.96,PG-13,77.836,0.0,46-60,180+,Bajo,Alto,Activo
U135871,C27921,54,Female,Canada,59,Premium,12.99,Credit Card,Laptop,3,Thriller,159,11,0,54,3.4,12,75,41,Yes,Love World,Series,Sci-Fi,French,Germany,2012,122,5.7,29.32,6072218,0.4,18+,35.728,0.68,46-60,120-180,Medio,Muy alto,Inactivo
U141262,C34481,19,Female,Canada,1,Premium,12.99,PayPal,Laptop,1,Romance,26,4,8,47,1.1,27,87,55,Yes,Last World,Series,Documentary,Spanish,Germany,1995,70,7.2,6.47,9538934,0.72,PG-13,45.788,0.35,18-25,<30,Bajo,Medio,Inactivo
U141262,C34481,19,Female,Canada,1,Premium,12.99,PayPal,Laptop,1,Romance,26,4,8,47,1.1,27,87,55,Yes,Last World,Series,Documentary,Spanish,Germany,1995,70,7.2,6.47,9538934,0.72,PG-13,45.788,0.35,18-25,<30,Bajo,Medio,Inactivo
U104989,C17158,53,Female,Germany,57,Premium,7.99,UPI,Tablet,1,Horror,102,11,2,30,2.1,41,29,13,Yes,Night Game,Movie,Drama,Korean,Japan,2004,153,5.3,14.09,7330821,0.91,18+,60.236,0.14,46-60,60-120,Bajo,Muy alto,Inactivo
U124747,C451,45,Male,Brazil,24,Basic,12.99,Debit Card,Laptop,2,Romance,168,13,8,66,2.9,34,35,25,No,Last Love,Series,Documentary,German,France,2000,125,6.1,84.77,7120221,0.83,PG,83.708,0.1,36-45,120-180,Medio,Muy alto,Activo
U132971,C13222,38,Female,USA,45,Standard,7.99,UPI,Mobile,3,Thriller,295,9,14,85,2.7,18,59,37,No,Night World,Series,Action,German,Germany,2023,166,7.7,14.21,7928848,0.41,PG,30.284,0.57,36-45,180+,Alto,Alto,Activo
U136630,C17796,34,Male,USA,50,Premium,7.99,UPI,Smart TV,2,Comedy,83,18,3,72,3.8,45,58,27,No,Dark Dark,Movie,Romance,German,USA,2004,170,8.6,89.34,1697652,0.79,18+,83.136,0.22,26-35,60-120,Medio,Muy alto,Activo
U132080,C3040,18,Male,Germany,44,Standard,12.99,UPI,Laptop,1,Documentary,61,5,14,96,4.9,44,41,14,No,Life Night,Series,Thriller,Korean,Germany,2018,163,6.1,94.64,5257496,0.73,16+,81.656,0.22,,60-120,Muy alto,Medio,Activo
U124740,C48396,37,Male,Spain,6,Premium,12.99,Debit Card,Smart TV,3,Documentary,227,12,0,48,4.3,1,45,33,Yes,Game Love,Series,Thriller,Korean,USA,2018,128,8.0,52.74,3284874,0.89,PG-13,74.49600000000001,0.13,36-45,180+,Bajo,Muy alto,Inactivo
U120495,C44152,35,Male,France,46,Standard,12.99,PayPal,Mobile,2,Sci-Fi,264,9,6,33,1.7,11,12,57,No,World Secret,Movie,Drama,Spanish,Japan,2017,137,5.8,36.27,6096881,0.4,16+,38.508,0.62,26-35,180+,Bajo,Alto,Activo
U146962,C23676,26,Male,UK,47,Basic,12.99,PayPal,Tablet,3,Thriller,198,18,8,60,1.3,41,89,15,No,Game Love,Series,Horror,Korean,France,1997,161,3.3,97.41,996417,0.84,18+,89.364,0.13,26-35,180+,Medio,Muy alto,Activo
U103495,C4221,50,Male,Australia,44,Standard,15.99,UPI,Smart TV,3,Sci-Fi,204,19,4,39,2.3,44,54,41,No,Love Dark,Series,Horror,French,South Korea,2013,131,7.4,75.19,314655,1.0,PG-13,90.076,0.0,46-60,180+,Bajo,Muy alto,Activo
U144712,C32275,52,Female,UK,40,Basic,12.99,PayPal,Tablet,2,Documentary,98,7,3,87,4.5,12,86,12,Yes,Game Game,Series,Romance,Japanese,Japan,2022,136,7.7,83.04,276217,0.35,18+,54.216,0.64,46-60,60-120,Alto,Alto,Inactivo
U110476,C19009,45,Female,Germany,10,Standard,12.99,Credit Card,Mobile,1,Sci-Fi,179,19,9,76,4.3,29,2,33,No,Game World,Movie,Sci-Fi,French,USA,1998,78,5.6,30.57,8616304,0.66,PG,51.828,0.28,36-45,120-180,Alto,Muy alto,Activo
U139044,C12624,18,Female,Spain,53,Premium,15.99,Credit Card,Smart TV,1,Romance,229,13,10,53,1.6,11,97,18,No,Dark Secret,Series,Horror,Korean,Japan,2017,104,7.5,8.15,3713799,0.5,16+,33.26,0.59,,180+,Medio,Muy alto,Activo
U128707,C18450,55,Male,Australia,22,Premium,15.99,Debit Card,Laptop,3,Horror,134,15,5,41,1.4,2,50,17,Yes,Life Game,Movie,Thriller,Spanish,France,1995,133,7.0,56.15,2656555,0.39,16+,45.86,0.6,46-60,120-180,Bajo,Muy alto,Inactivo
U131590,C37248,26,Male,Spain,39,Standard,15.99,PayPal,Mobile,2,Action,293,14,12,92,2.7,31,88,57,No,Night Love,Series,Action,German,Spain,2024,99,6.3,69.54,588558,0.96,PG-13,85.416,0.05,26-35,180+,Muy alto,Muy alto,Activo
U128811,C17186,51,Female,India,53,Premium,12.99,Debit Card,Tablet,1,Drama,38,8,11,83,4.2,38,99,46,No,World Game,Movie,Documentary,German,Japan,2012,105,5.3,2.21,6791592,0.53,18+,32.684,0.51,46-60,30-60,Alto,Alto,Activo
U107513,C21194,24,Female,Australia,19,Standard,15.99,Credit Card,Laptop,1,Action,92,6,10,47,2.2,14,88,42,No,Game Secret,Movie,Sci-Fi,Korean,Spain,2020,177,5.5,39.81,5386057,0.39,16+,39.324,0.64,18-25,60-120,Bajo,Alto,Activo
U144157,C43404,62,Other,India,22,Basic,15.99,Credit Card,Laptop,2,Action,177,6,5,66,4.8,22,95,22,Yes,Last Game,Series,Comedy,German,Spain,2011,149,7.4,80.86,7202211,0.3,16+,50.344,0.72,60+,120-180,Medio,Alto,Inactivo
U135017,C843,33,Other,UK,32,Basic,12.99,PayPal,Mobile,3,Horror,271,10,7,45,3.1,19,49,22,No,Game World,Movie,Drama,German,South Korea,1998,97,7.4,88.5,9933698,0.53,16+,67.19999999999999,0.52,26-35,180+,Bajo,Alto,Activo
U129546,C39307,38,Female,Canada,8,Basic,15.99,PayPal,Tablet,2,Sci-Fi,135,9,8,46,4.4,1,47,6,Yes,World Game,Movie,Thriller,French,South Korea,2015,179,7.4,49.51,571792,0.51,PG-13,50.404,0.52,36-45,120-180,Bajo,Alto,Inactivo
U123743,C23546,58,Other,France,59,Basic,7.99,Credit Card,Smart TV,3,Action,46,1,8,79,3.5,20,29,18,No,Love Night,Series,Documentary,English,Germany,2009,125,6.6,83.81,3733432,0.83,PG,83.324,0.24,46-60,30-60,Alto,Bajo,Activo
U135597,C20657,49,Female,Canada,39,Premium,7.99,Debit Card,Laptop,3,Documentary,286,5,7,45,2.8,14,63,32,No,Game Love,Movie,Drama,German,Spain,1995,169,7.1,64.52,6418741,0.81,PG-13,74.408,0.19,46-60,180+,Bajo,Medio,Activo
U125476,C39455,29,Female,Canada,2,Basic,15.99,Credit Card,Laptop,3,Horror,219,16,7,76,1.6,40,2,59,Yes,World Love,Series,Sci-Fi,German,Japan,2024,135,6.8,19.14,8682909,0.98,16+,66.456,0.06,26-35,180+,Alto,Muy alto,Inactivo
U127220,C1025,46,Female,Canada,41,Basic,7.99,PayPal,Tablet,3,Horror,238,12,0,68,3.1,12,34,27,Yes,Life Love,Series,Action,English,Germany,2020,99,5.4,86.55,8927483,0.36,PG,56.22,0.62,46-60,180+,Medio,Muy alto,Inactivo
U131045,C22526,19,Other,Brazil,31,Standard,15.99,UPI,Laptop,2,Action,207,17,3,92,4.8,40,2,34,No,Secret Dark,Movie,Drama,English,Japan,2006,139,8.3,10.98,5697795,0.33,PG-13,24.192,0.66,18-25,180+,Muy alto,Muy alto,Activo
U109221,C37781,57,Female,USA,20,Premium,15.99,UPI,Tablet,3,Thriller,102,12,14,74,1.0,16,63,35,No,Night Last,Series,Horror,German,South Korea,2012,142,8.7,74.15,9009920,0.32,16+,48.86,0.7,46-60,60-120,Medio,Muy alto,Activo
U100888,C45745,63,Female,France,39,Standard,12.99,Credit Card,Smart TV,1,Horror,97,10,0,43,2.3,11,53,43,No,Life Life,Movie,Comedy,English,France,2008,103,6.4,56.89,886871,0.93,PG,78.556,0.0,60+,60-120,Bajo,Alto,Activo
U132551,C31837,27,Female,Germany,1,Standard,15.99,Credit Card,Tablet,1,Comedy,121,3,4,95,3.5,20,96,3,No,Life World,Series,Thriller,Korean,Germany,2023,107,6.8,85.99,8696290,0.37,16+,56.596,0.65,26-35,120-180,Muy alto,Medio,Activo
U149145,C13737,24,Other,Spain,22,Premium,12.99,PayPal,Laptop,3,Horror,180,17,1,58,4.1,18,59,23,No,Dark Night,Movie,Thriller,Japanese,Spain,1999,147,6.7,30.66,6705876,0.68,18+,53.064,0.25,18-25,120-180,Medio,Muy alto,Activo
U141943,C29268,19,Male,Spain,24,Standard,15.99,PayPal,Tablet,3,Action,270,6,2,68,4.0,25,87,2,No,Secret Secret,Series,Action,Korean,France,2018,100,9.0,86.81,9637799,0.84,16+,85.124,0.09,18-25,180+,Medio,Alto,Activo
U149542,C35549,31,Other,Canada,57,Premium,12.99,PayPal,Laptop,2,Action,248,8,0,30,4.0,8,98,0,No,Dark Secret,Series,Documentary,Spanish,Japan,2008,89,6.4,73.85,4120134,0.32,PG-13,48.73999999999999,0.72,26-35,180+,Bajo,Alto,Activo
U148822,C13499,61,Other,France,3,Basic,7.99,UPI,Laptop,1,Drama,277,16,0,49,1.4,26,9,37,No,Last Night,Series,Drama,English,Japan,2023,99,7.1,14.51,366711,0.92,16+,61.004,0.02,60+,180+,Bajo,Muy alto,Activo
U130790,C6970,60,Female,Australia,37,Standard,15.99,Credit Card,Mobile,3,Sci-Fi,152,10,7,92,4.4,19,7,23,No,Love Last,Movie,Documentary,Spanish,Germany,2002,134,4.5,52.17,1516822,0.59,PG-13,56.268,0.4,46-60,120-180,Muy alto,Alto,Activo
U105217,C4216,29,Female,UK,26,Basic,15.99,UPI,Smart TV,3,Documentary,224,2,4,84,1.4,15,63,36,No,Life World,Series,Documentary,Japanese,USA,2008,119,6.5,20.51,576579,0.72,16+,51.404,0.38,26-35,180+,Alto,Bajo,Activo
