user_id,age,gender,country,account_age_months,subscription_type,monthly_fee,payment_method,primary_device,devices_used,favorite_genre,avg_watch_time_minutes,watch_sessions_per_week,binge_watch_sessions,completion_rate,rating_given,content_interactions,recommendation_click_rate,days_since_last_login,churned
U147570,42,Male,Brazil,9,Standard,15.99,UPI,Smart TV,3,Documentary,277,18,8,97,3.3,46,2,3,No
U147571,28,Male,Canada,31,Premium,12.99,Debit Card,Tablet,3,Thriller,223,5,1,31,4.8,45,49,8,Yes
U147572,52,Male,UK,45,Basic,12.99,PayPal,Tablet,3,Sci-Fi,84,15,2,42,4.7,45,17,43,No
U147573,18,Female,Spain,35,Standard,7.99,UPI,Mobile,1,Drama,137,4,10,57,4.1,0,22,15,No
U147574,34,Other,India,17,Standard,7.99,UPI,Laptop,3,Sci-Fi,33,19,11,45,1.5,34,30,49,No
U147575,48,Female,India,43,Premium,7.99,Credit Card,Smart TV,3,Romance,196,2,8,42,3.9,28,39,2,No
U147576,23,Other,Spain,11,Standard,12.99,Credit Card,Mobile,3,Comedy,295,7,5,66,3.2,42,47,30,No
U147577,30,Male,Brazil,11,Premium,15.99,Credit Card,Smart TV,1,Horror,42,12,12,89,3.8,13,3,52,No
U147578,43,Other,Australia,33,Standard,7.99,Debit Card,Laptop,1,Sci-Fi,132,1,11,44,2.3,11,28,26,No
U147579,53,Other,Spain,15,Basic,7.99,PayPal,Tablet,1,Drama,291,12,13,90,4.6,35,54,29,No
U147580,22,Female,Canada,5,Standard,12.99,UPI,Tablet,2,Comedy,228,1,6,63,4.4,17,42,15,No
U147581,64,Female,Australia,48,Standard,7.99,Credit Card,Tablet,1,Horror,234,15,9,35,2.4,47,87,1,Yes
U147582,31,Male,UK,49,Premium,7.99,PayPal,Smart TV,3,Comedy,13,7,4,43,2.4,47,84,42,No
U147583,32,Male,Spain,40,Basic,7.99,Credit Card,Laptop,2,Thriller,143,12,5,72,2.6,34,99,46,Yes
U147584,29,Female,Brazil,46,Basic,12.99,PayPal,Smart TV,1,Romance,83,19,1,54,4.7,34,23,19,No
U147585,63,Other,Australia,11,Standard,15.99,Debit Card,Laptop,1,Comedy,196,16,12,56,4.9,23,80,26,No
U147586,59,Other,Spain,19,Basic,12.99,UPI,Tablet,1,Romance,251,19,11,88,4.1,27,77,47,No
U147587,25,Male,Germany,31,Basic,12.99,Credit Card,Laptop,2,Drama,166,16,3,52,3.5,32,86,33,No
U147588,48,Male,Spain,30,Premium,15.99,Credit Card,Mobile,1,Horror,33,1,7,75,1.3,48,6,20,No
U147589,43,Male,France,19,Standard,12.99,UPI,Mobile,2,Documentary,214,19,13,47,2.4,0,71,43,No
U147590,46,Other,UK,16,Premium,15.99,PayPal,Tablet,1,Comedy,93,11,10,89,2.4,14,4,0,No
U147591,21,Other,Canada,58,Standard,12.99,Credit Card,Laptop,3,Comedy,209,17,5,74,4.2,37,20,24,No
U147592,45,Male,UK,41,Basic,7.99,UPI,Laptop,3,Thriller,19,19,13,92,1.6,30,12,41,Yes
U147593,42,Other,USA,21,Basic,15.99,Debit Card,Mobile,3,Sci-Fi,23,3,13,64,3.9,15,9,29,No
U147594,57,Other,India,44,Standard,12.99,Credit Card,Laptop,3,Romance,129,15,13,60,2.2,41,86,26,No
U147595,49,Other,Spain,43,Standard,7.99,UPI,Tablet,2,Documentary,138,6,9,42,3.6,47,5,47,No
U147596,53,Other,Brazil,5,Basic,15.99,UPI,Tablet,2,Comedy,239,9,10,87,4.4,3,34,25,No
U147597,28,Other,Spain,54,Basic,15.99,UPI,Mobile,2,Action,45,2,0,41,3.0,2,17,26,No
U147598,54,Other,UK,27,Premium,15.99,Credit Card,Tablet,2,Horror,120,8,11,56,2.0,41,23,23,No
U147599,27,Male,USA,31,Standard,15.99,Credit Card,Smart TV,1,Comedy,297,4,14,34,2.9,35,81,5,No
U147600,55,Male,Germany,48,Standard,15.99,Credit Card,Smart TV,3,Comedy,239,2,9,42,2.4,38,38,53,No
U147601,53,Female,USA,26,Standard,7.99,Debit Card,Tablet,1,Romance,42,18,1,32,2.6,9,73,58,Yes
U147602,44,Male,USA,8,Standard,12.99,UPI,Smart TV,2,Action,112,10,13,47,2.3,35,50,56,No
U147603,34,Female,France,7,Standard,7.99,UPI,Laptop,3,Romance,295,13,2,95,1.2,23,71,46,Yes
U147604,24,Other,Japan,18,Standard,7.99,UPI,Tablet,1,Drama,66,9,14,96,4.3,3,59,17,No
U147605,26,Other,USA,37,Basic,7.99,Credit Card,Laptop,2,Horror,106,8,9,57,3.5,1,86,20,No
U147606,52,Other,Brazil,40,Basic,15.99,UPI,Smart TV,3,Comedy,189,5,2,82,4.4,24,70,7,No
U147607,26,Male,India,23,Basic,7.99,Debit Card,Laptop,1,Documentary,223,7,14,69,1.5,26,44,5,No
U147608,53,Other,Spain,52,Premium,12.99,Credit Card,Laptop,1,Action,191,12,8,57,3.2,7,76,2,No
U147609,47,Male,Australia,33,Premium,15.99,Credit Card,Mobile,2,Action,95,16,3,45,2.6,37,27,59,Yes
U147610,48,Male,Brazil,24,Premium,7.99,Credit Card,Tablet,1,Romance,32,19,2,84,1.1,26,72,39,No
U147611,36,Male,India,33,Premium,7.99,Debit Card,Laptop,2,Drama,199,12,8,39,3.5,12,34,10,No
U147612,58,Other,Japan,33,Standard,7.99,PayPal,Tablet,2,Romance,40,19,8,75,4.0,35,83,58,No
U147613,40,Male,Brazil,50,Premium,7.99,Credit Card,Laptop,1,Documentary,171,9,13,79,1.7,6,97,25,No
U147614,37,Female,India,52,Premium,12.99,PayPal,Mobile,3,Comedy,267,14,7,70,3.3,21,2,55,No
U147615,23,Female,India,28,Standard,7.99,UPI,Smart TV,1,Comedy,247,3,6,31,3.2,19,6,46,Yes
U147616,60,Other,Germany,2,Standard,12.99,Debit Card,Smart TV,2,Action,281,2,14,83,3.1,45,78,34,No
U147617,41,Female,Germany,46,Standard,7.99,Credit Card,Tablet,2,Sci-Fi,285,17,3,64,2.8,3,1,0,No
U147618,64,Male,Japan,47,Premium,15.99,UPI,Smart TV,2,Sci-Fi,157,17,2,92,3.1,25,74,25,No
U147619,39,Female,USA,33,Standard,12.99,Credit Card,Tablet,1,Action,224,19,11,81,2.8,12,1,23,Yes
U147620,23,Other,Germany,36,Standard,12.99,UPI,Laptop,1,Thriller,122,14,14,32,2.1,16,63,57,No
U147621,41,Female,UK,38,Standard,15.99,PayPal,Tablet,1,Sci-Fi,260,17,14,34,3.8,37,84,5,No
U147622,59,Female,UK,18,Standard,15.99,UPI,Tablet,2,Sci-Fi,61,7,6,65,1.8,32,69,50,No
U147623,39,Female,Germany,54,Premium,12.99,PayPal,Smart TV,3,Horror,56,7,4,75,1.5,6,19,4,No
U147624,35,Male,India,9,Standard,7.99,Debit Card,Laptop,2,Romance,286,8,5,45,1.1,32,37,48,Yes
U147625,33,Male,Canada,25,Basic,12.99,PayPal,Smart TV,1,Comedy,66,8,6,46,1.6,13,16,45,No
U147626,53,Female,Canada,34,Premium,12.99,Credit Card,Mobile,2,Drama,251,12,4,90,2.1,24,55,5,No
U147627,30,Male,Canada,28,Basic,12.99,UPI,Tablet,3,Sci-Fi,67,15,8,78,2.2,0,51,23,No
U147628,54,Female,India,36,Standard,12.99,Debit Card,Smart TV,1,Horror,187,16,2,54,3.8,28,58,45,Yes
U147629,41,Female,UK,14,Standard,15.99,UPI,Laptop,3,Action,259,3,3,57,4.4,14,39,18,No
U147630,36,Female,UK,53,Standard,12.99,UPI,Smart TV,3,Romance,32,2,7,41,4.7,17,19,36,No
U147631,37,Other,Australia,36,Standard,7.99,PayPal,Tablet,2,Romance,254,6,7,99,4.1,12,32,4,Yes
U147632,44,Other,Australia,10,Premium,7.99,PayPal,Laptop,2,Sci-Fi,238,2,6,39,3.9,17,60,59,No
U147633,34,Male,USA,52,Premium,12.99,UPI,Tablet,1,Horror,268,9,7,74,4.7,19,13,6,No
U147634,33,Other,Canada,9,Standard,7.99,Credit Card,Laptop,1,Thriller,235,2,14,69,1.6,49,17,9,No
U147635,18,Male,Brazil,41,Standard,15.99,Credit Card,Tablet,2,Romance,79,6,12,76,3.8,5,42,52,No
U147636,38,Female,USA,57,Standard,15.99,Credit Card,Smart TV,2,Comedy,65,19,4,36,4.4,30,94,13,No
U147637,44,Other,India,3,Standard,15.99,Debit Card,Tablet,2,Documentary,241,11,2,30,4.3,38,74,43,No
U147638,18,Female,Germany,3,Standard,15.99,PayPal,Tablet,1,Action,139,6,5,62,2.4,13,46,30,No
U147639,47,Male,Brazil,10,Standard,15.99,PayPal,Laptop,2,Drama,101,16,1,46,2.6,48,23,33,No
U147640,37,Female,Brazil,52,Standard,12.99,PayPal,Smart TV,1,Documentary,226,1,3,94,2.8,11,89,6,No
U147641,41,Other,Japan,25,Premium,15.99,PayPal,Tablet,2,Horror,138,8,12,77,4.8,36,35,50,No
U147642,63,Male,UK,23,Standard,7.99,Credit Card,Laptop,2,Horror,297,8,3,49,3.3,5,6,49,No
U147643,19,Other,Spain,49,Basic,12.99,Debit Card,Laptop,3,Romance,248,10,9,73,2.2,41,83,9,No
U147644,32,Other,India,11,Standard,12.99,Credit Card,Mobile,2,Sci-Fi,230,2,14,64,3.7,41,57,4,No
U147645,46,Other,USA,22,Standard,7.99,UPI,Mobile,1,Documentary,139,18,14,45,4.6,26,58,4,No
U147646,52,Other,Australia,53,Standard,7.99,Credit Card,Mobile,1,Drama,196,14,0,35,4.8,49,80,50,Yes
U147647,30,Female,Brazil,27,Standard,15.99,Credit Card,Laptop,2,Sci-Fi,89,4,14,64,2.4,5,27,35,Yes
U147648,36,Male,Japan,58,Premium,7.99,UPI,Smart TV,1,Thriller,138,1,5,80,2.6,31,30,50,No
U147649,18,Other,India,3,Premium,15.99,Debit Card,Smart TV,1,Comedy,67,8,12,68,3.5,25,7,59,No
U147650,62,Other,Japan,47,Standard,7.99,Credit Card,Mobile,2,Action,190,6,6,64,2.1,33,59,4,No
U147651,64,Female,Spain,42,Basic,12.99,Debit Card,Mobile,2,Thriller,251,16,0,40,3.9,41,31,32,No
U147652,33,Other,Australia,57,Premium,7.99,Credit Card,Smart TV,2,Action,63,10,11,48,3.7,49,24,50,No
U147653,60,Male,Canada,13,Premium,12.99,UPI,Mobile,1,Thriller,39,16,14,86,3.6,3,57,57,No
U147654,20,Other,Spain,54,Standard,15.99,Credit Card,Tablet,3,Sci-Fi,136,18,8,46,3.2,49,36,26,Yes
U147655,57,Other,Canada,30,Premium,12.99,PayPal,Smart TV,3,Romance,74,3,3,97,3.8,48,54,54,No
U147656,23,Other,Canada,46,Basic,15.99,Credit Card,Smart TV,1,Drama,100,6,1,39,5.0,38,19,52,No
U147657,48,Male,Germany,56,Premium,12.99,UPI,Laptop,2,Sci-Fi,27,5,4,43,2.0,14,67,5,No
U147658,22,Other,USA,34,Standard,7.99,UPI,Tablet,2,Romance,267,13,11,73,1.3,37,22,8,No
U147659,43,Male,Germany,30,Premium,7.99,UPI,Laptop,2,Romance,202,15,7,38,3.9,30,96,14,No
U147660,45,Male,Japan,24,Premium,15.99,PayPal,Smart TV,2,Sci-Fi,95,4,8,51,2.5,13,29,34,No
U147661,32,Other,Japan,59,Basic,12.99,PayPal,Mobile,1,Drama,165,5,12,52,2.9,15,99,15,No
U147662,26,Female,Japan,1,Standard,15.99,Credit Card,Laptop,2,Documentary,164,5,0,91,2.9,12,34,20,Yes
U147663,39,Other,UK,36,Premium,12.99,UPI,Laptop,1,Action,276,4,7,55,2.3,4,35,44,No
U147664,54,Female,USA,12,Standard,12.99,Debit Card,Smart TV,1,Horror,150,12,4,65,1.4,30,17,21,No
U147665,38,Other,India,20,Basic,15.99,Credit Card,Smart TV,2,Comedy,134,2,11,37,1.4,45,98,3,Yes
U147666,59,Female,Brazil,56,Standard,12.99,PayPal,Tablet,2,Thriller,103,15,0,71,4.7,10,45,14,No
U147667,46,Male,Germany,2,Basic,7.99,PayPal,Smart TV,2,Drama,75,4,12,42,2.8,43,25,15,No
U147668,43,Male,Spain,25,Basic,15.99,PayPal,Smart TV,1,Comedy,46,10,5,76,3.0,46,1,51,Yes
U147669,23,Other,India,32,Premium,7.99,Debit Card,Tablet,3,Drama,64,12,11,92,4.2,24,27,3,No
U147670,28,Other,Brazil,45,Premium,12.99,PayPal,Tablet,2,Romance,242,6,5,95,4.4,27,74,57,Yes
U147671,53,Female,Australia,33,Standard,7.99,Debit Card,Mobile,3,Documentary,155,7,4,70,4.6,26,10,34,Yes
U147672,37,Female,India,31,Standard,12.99,UPI,Smart TV,3,Comedy,274,2,3,70,4.7,13,56,17,No
U147673,61,Male,Australia,36,Standard,12.99,PayPal,Mobile,2,Action,260,12,14,43,4.8,0,26,33,No
U147674,37,Female,USA,20,Premium,15.99,PayPal,Mobile,1,Documentary,70,3,13,61,3.8,4,4,10,No
U147675,44,Male,Japan,56,Standard,7.99,UPI,Tablet,2,Comedy,176,19,4,69,3.7,40,19,22,No
U147676,23,Male,Japan,24,Standard,15.99,Credit Card,Smart TV,1,Romance,37,3,2,90,2.9,37,11,51,No
U147677,50,Female,Canada,44,Premium,15.99,PayPal,Mobile,1,Horror,160,14,8,74,2.8,33,32,1,No
U147678,47,Other,Japan,41,Standard,12.99,UPI,Mobile,3,Sci-Fi,263,9,14,45,4.8,32,36,23,No
U147679,51,Female,Germany,29,Basic,12.99,Credit Card,Laptop,1,Action,244,4,2,90,1.8,22,31,35,No
U147680,22,Other,USA,42,Basic,12.99,Debit Card,Mobile,3,Documentary,244,3,0,55,2.3,8,22,2,No
U147681,33,Male,Australia,44,Basic,12.99,Credit Card,Smart TV,2,Documentary,55,1,3,73,1.3,37,30,41,No
U147682,29,Male,Canada,3,Standard,15.99,Credit Card,Laptop,3,Drama,42,17,13,38,1.5,28,40,55,No
U147683,29,Other,France,4,Basic,12.99,PayPal,Smart TV,3,Drama,143,1,14,43,4.9,22,36,14,No
U147684,28,Male,USA,47,Premium,12.99,PayPal,Tablet,1,Romance,16,17,14,46,2.4,9,83,50,No
U147685,38,Male,Spain,4,Standard,7.99,Debit Card,Smart TV,1,Horror,124,14,13,94,2.1,18,79,2,No
U147686,24,Female,USA,13,Standard,12.99,Credit Card,Smart TV,2,Comedy,62,10,9,70,2.1,44,17,45,No
U147687,51,Female,Japan,15,Premium,15.99,Credit Card,Smart TV,3,Comedy,272,6,2,98,4.1,29,3,18,Yes
U147688,46,Male,Germany,7,Standard,15.99,PayPal,Laptop,1,Drama,99,16,5,35,1.0,20,61,34,Yes
U147689,23,Female,Brazil,36,Basic,7.99,UPI,Smart TV,1,Drama,94,16,9,61,4.8,6,82,15,No
U147690,53,Male,France,57,Standard,15.99,Debit Card,Tablet,1,Comedy,166,4,12,35,3.7,48,72,9,No
U147691,51,Male,UK,11,Basic,12.99,Debit Card,Laptop,3,Drama,54,18,10,60,4.1,10,4,58,No
U147692,25,Other,Spain,21,Standard,15.99,PayPal,Laptop,1,Drama,256,13,14,74,3.1,2,34,29,No
U147693,54,Female,France,39,Premium,12.99,Credit Card,Smart TV,1,Horror,80,14,10,77,1.8,11,85,3,No
U147694,27,Female,USA,12,Standard,15.99,Credit Card,Laptop,3,Romance,40,7,0,91,3.7,0,36,44,No
U147695,33,Male,Spain,17,Standard,15.99,Credit Card,Tablet,1,Action,20,18,6,49,1.2,11,69,2,No
U147696,19,Other,Spain,22,Standard,7.99,Credit Card,Tablet,1,Drama,274,18,4,61,2.4,16,35,3,No
U147697,36,Female,Germany,18,Standard,15.99,PayPal,Tablet,3,Romance,200,16,9,87,4.6,16,82,30,No
U147698,24,Female,UK,4,Premium,12.99,Debit Card,Tablet,3,Sci-Fi,11,11,5,33,1.9,3,94,53,No
U147699,19,Male,Germany,6,Basic,12.99,UPI,Smart TV,2,Drama,282,10,9,74,4.0,32,37,42,No
U147700,62,Female,UK,47,Basic,12.99,UPI,Laptop,3,Sci-Fi,294,9,13,30,1.2,48,40,31,No
U147701,40,Female,UK,16,Standard,15.99,UPI,Tablet,1,Thriller,97,10,4,40,4.1,18,90,58,No
U147702,48,Male,UK,39,Standard,7.99,Credit Card,Mobile,1,Drama,228,14,14,31,1.3,8,93,44,No
U147703,21,Other,UK,9,Standard,12.99,PayPal,Tablet,3,Documentary,220,16,1,67,4.7,17,25,59,No
U147704,33,Female,Germany,14,Standard,12.99,Credit Card,Mobile,3,Comedy,111,6,0,64,1.1,15,10,27,No
U147705,27,Male,Brazil,39,Standard,12.99,Debit Card,Smart TV,3,Comedy,209,3,12,82,3.0,9,56,52,Yes
U147706,38,Male,Brazil,32,Standard,7.99,UPI,Mobile,2,Horror,15,7,1,96,3.1,28,21,4,Yes
U147707,45,Other,Canada,53,Basic,15.99,Debit Card,Mobile,2,Sci-Fi,286,19,0,59,3.9,24,65,32,No
U147708,63,Other,India,49,Basic,12.99,PayPal,Smart TV,3,Romance,61,3,7,42,3.6,24,13,32,Yes
U147709,29,Male,Australia,58,Premium,15.99,Credit Card,Tablet,1,Action,260,11,12,98,1.0,17,43,24,No
U147710,30,Male,Brazil,51,Standard,12.99,UPI,Tablet,1,Romance,248,16,7,84,4.7,15,24,30,No
U147711,57,Male,Japan,12,Basic,15.99,UPI,Laptop,2,Romance,273,9,6,39,3.4,6,22,22,No
U147712,34,Female,Brazil,55,Basic,7.99,Debit Card,Mobile,3,Horror,165,13,7,36,4.8,7,70,49,No
U147713,35,Female,Germany,55,Basic,12.99,PayPal,Laptop,3,Drama,213,15,8,57,1.2,6,15,25,No
U147714,27,Female,Japan,7,Standard,15.99,Credit Card,Mobile,1,Action,187,12,6,66,4.2,9,48,0,No
U147715,45,Female,Australia,6,Basic,12.99,PayPal,Laptop,3,Thriller,198,9,9,97,4.1,47,60,27,No
U147716,30,Other,Canada,26,Premium,7.99,Debit Card,Laptop,1,Comedy,99,17,0,35,1.1,47,45,51,No
U147717,51,Female,Germany,28,Basic,12.99,UPI,Smart TV,1,Romance,211,1,9,39,2.3,6,46,20,No
U147718,23,Male,Canada,9,Basic,12.99,UPI,Tablet,2,Comedy,215,14,11,60,3.1,32,71,27,No
U147719,29,Female,Spain,41,Premium,12.99,UPI,Mobile,2,Drama,123,4,6,96,4.5,34,67,16,No
U147720,46,Other,Japan,22,Basic,15.99,UPI,Tablet,1,Drama,52,9,6,70,2.9,28,37,17,No
U147721,30,Male,Brazil,57,Premium,12.99,Credit Card,Smart TV,3,Drama,268,12,13,80,3.8,19,48,17,No
U147722,43,Female,Germany,46,Standard,7.99,Debit Card,Smart TV,1,Thriller,101,18,3,52,4.3,49,37,19,No
U147723,21,Female,USA,56,Basic,12.99,Credit Card,Laptop,2,Romance,277,4,14,91,2.6,3,87,53,No
U147724,32,Male,France,43,Basic,15.99,Debit Card,Laptop,1,Romance,52,17,2,67,2.6,11,1,51,No
U147725,33,Male,India,3,Premium,12.99,Debit Card,Smart TV,1,Romance,170,2,13,97,1.2,33,51,7,No
U147726,36,Male,Germany,23,Standard,7.99,UPI,Tablet,1,Thriller,203,7,14,60,4.7,8,43,3,No
U147727,64,Other,Japan,18,Basic,15.99,PayPal,Tablet,2,Romance,35,14,9,48,1.4,47,67,6,No
U147728,43,Other,Spain,5,Standard,7.99,Credit Card,Laptop,2,Drama,82,11,13,50,4.6,41,16,13,No
U147729,49,Other,Japan,55,Standard,7.99,UPI,Laptop,1,Comedy,167,9,6,32,2.6,38,5,25,No
U147730,23,Male,Japan,38,Basic,15.99,Debit Card,Mobile,3,Documentary,131,13,7,84,4.2,20,86,41,No
U147731,23,Female,India,22,Premium,12.99,PayPal,Smart TV,2,Documentary,289,15,9,55,3.7,41,97,32,No
U147732,22,Male,Canada,34,Standard,12.99,UPI,Laptop,3,Romance,296,11,8,44,2.3,38,10,38,Yes
U147733,19,Female,Japan,14,Basic,7.99,PayPal,Smart TV,3,Sci-Fi,38,14,0,40,4.8,17,8,14,No
U147734,19,Female,Brazil,28,Premium,12.99,UPI,Tablet,3,Horror,141,1,3,96,3.5,24,79,9,Yes
U147735,54,Male,Germany,40,Basic,7.99,UPI,Mobile,1,Documentary,241,7,10,72,2.3,8,30,2,No
U147736,20,Other,India,26,Standard,15.99,Debit Card,Mobile,3,Documentary,249,2,10,57,3.7,10,68,59,Yes
U147737,23,Male,Japan,51,Premium,15.99,UPI,Mobile,3,Action,216,16,8,34,3.0,1,56,51,No
U147738,48,Female,India,2,Premium,12.99,Credit Card,Mobile,2,Action,254,18,6,51,4.9,32,93,9,No
U147739,60,Male,Brazil,32,Standard,12.99,UPI,Laptop,3,Romance,255,13,5,60,2.4,44,90,26,No
U147740,22,Male,Spain,48,Basic,12.99,Debit Card,Laptop,3,Horror,53,1,2,95,4.3,6,44,9,No
U147741,63,Female,Japan,15,Basic,15.99,Credit Card,Mobile,2,Documentary,130,7,2,80,2.2,27,77,51,No
U147742,27,Male,Canada,49,Basic,12.99,PayPal,Mobile,3,Romance,137,14,9,89,4.9,19,3,50,No
U147743,44,Other,Japan,14,Premium,7.99,Debit Card,Smart TV,3,Action,130,12,5,73,4.4,11,25,47,No
U147744,41,Other,Australia,14,Standard,7.99,Debit Card,Tablet,1,Drama,232,13,13,91,3.2,24,48,3,No
U147745,39,Other,Brazil,48,Standard,15.99,PayPal,Tablet,2,Romance,93,18,9,80,4.8,7,88,42,No
U147746,42,Female,Australia,21,Premium,7.99,Credit Card,Mobile,1,Horror,53,15,6,85,3.7,31,82,35,No
U147747,20,Male,Canada,33,Standard,12.99,PayPal,Smart TV,1,Documentary,30,16,9,92,2.3,12,36,30,No
U147748,33,Male,Brazil,36,Standard,15.99,UPI,Smart TV,2,Romance,230,16,3,41,2.3,31,43,21,No
U147749,47,Other,UK,56,Standard,7.99,Credit Card,Mobile,2,Drama,200,6,13,45,3.8,41,8,58,No
U147750,60,Female,Germany,57,Standard,15.99,PayPal,Tablet,1,Sci-Fi,293,2,4,87,2.4,9,30,14,No
U147751,21,Other,India,38,Premium,7.99,Debit Card,Tablet,3,Drama,109,18,9,81,1.4,38,33,28,No
U147752,60,Other,Australia,35,Basic,12.99,UPI,Laptop,3,Drama,168,15,2,73,4.8,39,71,53,No
U147753,57,Other,India,36,Standard,7.99,UPI,Laptop,3,Thriller,76,12,7,76,3.3,8,80,45,No
U147754,33,Other,Brazil,41,Standard,7.99,Debit Card,Smart TV,2,Documentary,208,18,7,69,3.8,17,48,0,No
U147755,57,Female,Australia,41,Standard,12.99,PayPal,Tablet,1,Sci-Fi,72,17,7,68,4.1,4,68,20,No
U147756,58,Female,France,50,Premium,7.99,Debit Card,Smart TV,3,Sci-Fi,279,19,14,83,2.0,46,89,17,No
U147757,63,Other,Canada,29,Basic,7.99,UPI,Smart TV,2,Action,258,3,14,44,3.3,49,6,41,No
U147758,25,Female,Canada,1,Premium,12.99,PayPal,Tablet,2,Comedy,11,14,11,91,2.7,2,60,43,No
U147759,41,Other,France,23,Standard,15.99,Debit Card,Tablet,3,Thriller,81,16,0,60,4.4,2,9,59,No
U147760,33,Other,Australia,32,Basic,7.99,Credit Card,Mobile,1,Horror,13,14,3,43,3.9,34,48,27,Yes
U147761,44,Other,Japan,5,Standard,15.99,Debit Card,Smart TV,2,Sci-Fi,85,12,1,81,4.3,5,73,48,Yes
U147762,19,Other,France,44,Standard,12.99,UPI,Smart TV,2,Thriller,168,18,7,69,4.7,39,5,13,No
U147763,37,Male,UK,25,Premium,15.99,UPI,Smart TV,2,Drama,59,1,8,60,3.1,14,58,38,No
U147764,37,Male,Spain,22,Premium,15.99,Credit Card,Smart TV,1,Comedy,74,8,3,70,2.5,25,62,34,No
U147765,37,Other,Canada,56,Standard,12.99,UPI,Mobile,1,Drama,235,7,11,58,2.6,11,33,53,No
U147766,36,Other,Germany,39,Basic,15.99,UPI,Mobile,2,Action,51,16,6,61,2.1,5,65,19,Yes
U147767,35,Other,UK,1,Premium,7.99,Credit Card,Mobile,2,Action,144,12,1,90,2.7,8,54,28,No
U147768,30,Male,Germany,23,Standard,7.99,Debit Card,Mobile,3,Action,172,4,3,71,1.2,30,43,41,No
U147769,34,Male,Australia,19,Standard,15.99,UPI,Mobile,1,Horror,125,19,1,35,3.8,38,57,39,Yes
U147770,50,Other,Canada,8,Standard,15.99,UPI,Tablet,2,Thriller,172,7,6,39,4.4,28,26,19,No
U147771,45,Male,Brazil,10,Basic,15.99,PayPal,Tablet,3,Horror,103,5,14,44,3.1,47,22,47,Yes
U147772,22,Male,USA,45,Premium,15.99,Credit Card,Laptop,3,Drama,92,19,13,76,3.3,10,56,34,No
U147773,45,Male,Brazil,38,Premium,15.99,PayPal,Mobile,3,Drama,166,14,3,40,3.2,48,48,31,Yes
U147774,42,Female,USA,13,Basic,15.99,Credit Card,Tablet,1,Documentary,93,16,1,40,3.4,17,5,52,No
U147775,37,Other,India,42,Standard,12.99,PayPal,Mobile,3,Thriller,191,1,5,70,3.8,42,24,39,No
U147776,38,Male,USA,37,Basic,7.99,PayPal,Laptop,3,Action,218,17,7,45,2.6,3,74,38,No
U147777,30,Male,UK,50,Standard,7.99,PayPal,Mobile,2,Action,123,14,9,57,4.9,28,76,56,No
U147778,23,Female,Australia,12,Basic,15.99,UPI,Tablet,3,Drama,101,13,2,76,2.3,9,74,0,No
U147779,46,Female,Australia,28,Basic,12.99,UPI,Laptop,3,Horror,240,3,12,32,3.5,22,18,24,Yes
U147780,59,Female,Brazil,45,Premium,15.99,Debit Card,Laptop,2,Comedy,183,12,6,95,4.7,3,65,8,No
U147781,26,Female,Brazil,19,Standard,15.99,Debit Card,Mobile,1,Sci-Fi,285,7,6,75,3.0,29,28,34,No
U147782,46,Female,Germany,1,Premium,12.99,PayPal,Smart TV,2,Thriller,274,14,11,74,3.8,37,75,13,Yes
U147783,55,Female,Spain,37,Basic,7.99,Credit Card,Laptop,2,Action,12,15,2,92,1.4,46,8,27,No
U147784,18,Female,Japan,20,Standard,15.99,Debit Card,Tablet,1,Sci-Fi,135,2,12,38,1.1,3,35,46,No
U147785,47,Other,USA,30,Standard,7.99,Credit Card,Smart TV,3,Romance,262,11,12,84,4.0,11,50,49,No
U147786,49,Female,Canada,53,Premium,12.99,PayPal,Tablet,3,Action,256,18,9,98,4.7,0,48,51,No
U147787,40,Male,France,8,Basic,15.99,UPI,Smart TV,3,Comedy,221,19,8,88,4.9,21,70,48,Yes
U147788,56,Male,Canada,50,Premium,12.99,Credit Card,Mobile,2,Horror,189,2,11,85,1.8,12,39,37,No
U147789,27,Male,India,39,Premium,7.99,UPI,Mobile,1,Thriller,121,6,8,88,4.8,0,59,10,Yes
U147790,61,Male,India,42,Standard,15.99,UPI,Smart TV,3,Drama,240,7,3,54,4.5,2,16,23,No
U147791,38,Female,India,40,Premium,15.99,Debit Card,Tablet,2,Sci-Fi,184,8,13,48,2.5,49,12,13,Yes
U147792,43,Other,Brazil,55,Premium,12.99,UPI,Mobile,2,Drama,40,11,10,43,2.4,15,5,7,No
U147793,32,Other,Germany,39,Standard,15.99,PayPal,Laptop,1,Thriller,16,12,7,61,4.9,25,69,18,No
U147794,34,Female,India,49,Standard,15.99,Credit Card,Laptop,2,Thriller,239,7,12,62,1.9,11,5,10,No
U147795,52,Other,Japan,26,Premium,7.99,PayPal,Smart TV,2,Comedy,37,7,1,92,3.2,35,43,22,No
U147796,42,Female,India,36,Premium,7.99,Debit Card,Smart TV,1,Sci-Fi,151,7,12,98,4.0,44,85,53,No
U147797,32,Male,Brazil,8,Standard,7.99,UPI,Mobile,2,Horror,245,17,5,63,2.1,25,2,5,No
U147798,50,Female,USA,27,Basic,15.99,Credit Card,Laptop,3,Comedy,291,2,10,84,4.0,23,67,1,Yes
U147799,28,Other,France,28,Basic,12.99,UPI,Laptop,3,Romance,85,4,4,63,1.9,46,38,35,No
